time,g_iAdData0,
114.18,187,
114.181,185,
114.182,195,
114.183,195,
114.184,209,
114.185,193,
114.186,197,
114.187,195,
114.188,183,
114.189,207,
114.19,187,
114.191,192,
114.192,197,
114.193,191,
114.194,190,
114.195,192,
114.196,213,
114.197,187,
114.198,195,
114.199,195,
114.2,181,
114.201,205,
114.202,185,
114.203,195,
114.204,187,
114.205,197,
114.206,184,
114.207,185,
114.208,188,
114.209,185,
114.21,199,
114.211,183,
114.212,194,
114.213,208,
114.214,195,
114.215,194,
114.216,199,
114.217,185,
114.218,199,
114.219,203,
114.22,199,
114.221,195,
114.222,187,
114.223,195,
114.224,195,
114.225,195,
114.226,192,
114.227,203,
114.228,189,
114.229,179,
114.23,199,
114.231,185,
114.232,195,
114.233,196,
114.234,178,
114.235,193,
114.236,203,
114.237,190,
114.238,193,
114.239,171,
114.24,180,
114.241,193,
114.242,203,
114.243,214,
114.244,199,
114.245,186,
114.246,192,
114.247,189,
114.248,188,
114.249,189,
114.25,191,
114.251,191,
114.252,181,
114.253,197,
114.254,183,
114.255,197,
114.256,197,
114.257,192,
114.258,193,
114.259,187,
114.26,177,
114.261,190,
114.262,189,
114.263,193,
114.264,199,
114.265,193,
114.266,185,
114.267,191,
114.268,181,
114.27,197,
114.271,185,
114.272,199,
114.273,201,
114.274,211,
114.276,187,
114.277,195,
114.278,181,
114.279,189,
114.28,178,
114.281,206,
114.282,205,
114.284,198,
114.284,187,
114.285,193,
114.286,193,
114.287,197,
114.288,185,
114.289,187,
114.29,179,
114.291,175,
114.292,205,
114.293,192,
114.294,209,
114.295,177,
114.296,187,
114.296,201,
114.297,196,
114.299,180,
114.299,183,
114.3,189,
114.301,180,
114.301,183,
114.302,195,
114.303,201,
114.304,187,
114.305,188,
114.306,185,
114.307,194,
114.308,197,
114.309,197,
114.31,177,
114.311,186,
114.312,191,
114.313,193,
114.314,190,
114.315,207,
114.316,197,
114.317,175,
114.318,190,
114.319,191,
114.32,191,
114.321,191,
114.322,201,
114.323,185,
114.324,187,
114.325,183,
114.326,195,
114.327,187,
114.328,187,
114.329,177,
114.33,180,
114.331,185,
114.332,206,
114.333,199,
114.334,191,
114.335,207,
114.336,193,
114.337,191,
114.338,197,
114.339,181,
114.34,180,
114.341,201,
114.342,201,
114.343,182,
114.344,196,
114.345,197,
114.346,193,
114.347,189,
114.348,187,
114.349,201,
114.35,204,
114.351,187,
114.352,187,
114.353,205,
114.354,199,
114.355,197,
114.356,187,
114.357,190,
114.358,179,
114.359,199,
114.36,187,
114.361,188,
114.362,188,
114.363,191,
114.365,184,
114.366,197,
114.367,189,
114.367,188,
114.368,194,
114.369,171,
114.37,180,
114.371,195,
114.372,194,
114.373,195,
114.374,215,
114.375,193,
114.376,186,
114.377,195,
114.378,189,
114.379,181,
114.381,199,
114.382,195,
114.383,194,
114.383,195,
114.384,193,
114.385,183,
114.386,175,
114.387,204,
114.388,194,
114.389,178,
114.39,189,
114.391,195,
114.392,173,
114.393,190,
114.394,197,
114.395,185,
114.396,187,
114.398,183,
114.399,179,
114.399,187,
114.4,197,
114.401,195,
114.402,193,
114.403,192,
114.404,179,
114.405,191,
114.406,196,
114.407,189,
114.408,179,
114.409,181,
114.41,201,
114.411,185,
114.412,199,
114.413,195,
114.414,193,
114.415,201,
114.416,189,
114.417,186,
114.418,189,
114.419,197,
114.42,193,
114.421,211,
114.422,188,
114.423,193,
114.424,183,
114.425,201,
114.426,187,
114.427,199,
114.428,195,
114.429,168,
114.43,183,
114.431,177,
114.432,183,
114.433,199,
114.434,201,
114.435,207,
114.436,193,
114.437,189,
114.438,185,
114.439,189,
114.44,198,
114.441,197,
114.442,207,
114.443,191,
114.444,184,
114.445,175,
114.446,187,
114.447,183,
114.448,186,
114.449,183,
114.45,189,
114.451,191,
114.452,185,
114.453,199,
114.454,193,
114.455,197,
114.456,183,
114.457,187,
114.458,193,
114.459,193,
114.46,197,
114.461,178,
114.462,197,
114.463,191,
114.464,185,
114.465,189,
114.466,176,
114.467,181,
114.468,191,
114.469,189,
114.47,182,
114.471,182,
114.472,184,
114.473,187,
114.474,187,
114.476,193,
114.477,191,
114.477,189,
114.478,189,
114.479,195,
114.48,190,
114.482,186,
114.483,191,
114.484,187,
114.484,193,
114.485,197,
114.486,199,
114.487,193,
114.488,189,
114.489,193,
114.49,191,
114.491,187,
114.492,186,
114.493,184,
114.494,187,
114.495,193,
114.496,185,
114.497,191,
114.498,198,
114.499,189,
114.5,195,
114.501,183,
114.502,179,
114.504,192,
114.504,181,
114.505,179,
114.506,198,
114.507,193,
114.508,179,
114.509,195,
114.51,193,
114.511,199,
114.512,180,
114.513,195,
114.514,207,
114.515,195,
114.516,185,
114.517,195,
114.518,195,
114.519,181,
114.52,187,
114.521,187,
114.522,189,
114.523,205,
114.524,183,
114.525,187,
114.526,204,
114.527,197,
114.528,189,
114.529,189,
114.53,199,
114.531,190,
114.532,192,
114.533,202,
114.534,203,
114.535,187,
114.536,187,
114.537,193,
114.538,194,
114.539,187,
114.54,187,
114.541,210,
114.542,186,
114.543,195,
114.544,191,
114.545,184,
114.546,194,
114.547,204,
114.548,191,
114.549,183,
114.55,189,
114.551,180,
114.552,175,
114.553,191,
114.554,187,
114.555,197,
114.556,192,
114.557,207,
114.558,195,
114.559,189,
114.56,177,
114.561,189,
114.562,181,
114.563,177,
114.564,185,
114.565,193,
114.566,201,
114.567,193,
114.568,191,
114.569,185,
114.57,191,
114.571,185,
114.572,209,
114.573,202,
114.574,183,
114.575,174,
114.576,199,
114.577,197,
114.579,195,
114.58,185,
114.581,190,
114.582,188,
114.583,183,
114.584,197,
114.585,183,
114.586,189,
114.587,188,
114.587,185,
114.588,183,
114.589,191,
114.59,194,
114.591,195,
114.592,193,
114.593,185,
114.594,193,
114.595,193,
114.596,191,
114.597,203,
114.598,193,
114.599,179,
114.6,193,
114.601,183,
114.602,183,
114.604,192,
114.604,181,
114.605,193,
114.606,183,
114.607,181,
114.608,187,
114.609,187,
114.61,183,
114.611,180,
114.612,188,
114.613,184,
114.614,187,
114.615,197,
114.616,170,
114.617,175,
114.618,187,
114.619,183,
114.62,193,
114.621,191,
114.622,195,
114.623,186,
114.624,187,
114.625,194,
114.626,185,
114.627,192,
114.628,194,
114.629,197,
114.63,187,
114.631,183,
114.632,188,
114.633,176,
114.634,202,
114.636,196,
114.636,189,
114.637,199,
114.638,189,
114.639,193,
114.64,198,
114.641,191,
114.642,191,
114.643,183,
114.644,181,
114.645,187,
114.646,173,
114.647,189,
114.648,183,
114.649,190,
114.65,195,
114.651,190,
114.652,191,
114.653,192,
114.654,181,
114.655,180,
114.656,195,
114.657,189,
114.658,197,
114.659,187,
114.66,187,
114.661,200,
114.662,189,
114.663,183,
114.664,183,
114.665,192,
114.666,181,
114.667,171,
114.668,171,
114.669,189,
114.67,189,
114.671,184,
114.672,193,
114.673,189,
114.674,192,
114.675,189,
114.676,189,
114.677,186,
114.678,193,
114.679,193,
114.68,193,
114.681,197,
114.682,191,
114.683,187,
114.684,185,
114.685,183,
114.686,181,
114.687,188,
114.688,172,
114.689,185,
114.69,193,
114.691,195,
114.692,181,
114.693,185,
114.694,187,
114.695,191,
114.696,183,
114.697,191,
114.698,167,
114.699,191,
114.7,187,
114.701,187,
114.702,201,
114.703,185,
114.704,203,
114.705,191,
114.706,185,
114.707,188,
114.708,191,
114.709,177,
114.71,182,
114.711,195,
114.712,189,
114.713,181,
114.714,171,
114.715,185,
114.716,193,
114.717,189,
114.718,197,
114.719,195,
114.72,191,
114.721,184,
114.722,175,
114.723,193,
114.724,195,
114.725,196,
114.726,195,
114.727,177,
114.728,194,
114.729,191,
114.73,189,
114.731,190,
114.732,183,
114.733,179,
114.734,197,
114.735,185,
114.736,191,
114.737,181,
114.739,189,
114.74,197,
114.74,177,
114.741,186,
114.742,200,
114.743,183,
114.744,189,
114.745,183,
114.746,193,
114.747,195,
114.748,175,
114.749,189,
114.75,196,
114.751,195,
114.752,197,
114.753,193,
114.754,193,
114.755,191,
114.756,188,
114.757,183,
114.758,182,
114.759,189,
114.76,180,
114.761,195,
114.762,187,
114.763,190,
114.764,189,
114.765,187,
114.766,175,
114.767,187,
114.768,195,
114.769,179,
114.77,191,
114.771,181,
114.772,193,
114.774,190,
114.775,187,
114.776,197,
114.777,189,
114.777,189,
114.778,191,
114.779,189,
114.78,191,
114.782,190,
114.782,197,
114.783,167,
114.784,187,
114.785,185,
114.786,190,
114.787,195,
114.788,197,
114.789,170,
114.79,193,
114.791,203,
114.792,187,
114.793,183,
114.795,188,
114.795,184,
114.796,191,
114.798,181,
114.799,183,
114.8,197,
114.801,189,
114.802,187,
114.802,187,
114.804,190,
114.804,188,
114.805,193,
114.806,191,
114.807,186,
114.808,189,
114.809,196,
114.81,195,
114.811,179,
114.812,189,
114.813,194,
114.814,187,
114.815,183,
114.816,185,
114.817,187,
114.818,189,
114.819,185,
114.82,179,
114.821,187,
114.822,193,
114.824,183,
114.824,197,
114.825,205,
114.826,185,
114.827,183,
114.828,191,
114.829,196,
114.83,189,
114.831,187,
114.832,181,
114.833,183,
114.834,187,
114.835,194,
114.836,187,
114.837,195,
114.838,200,
114.839,189,
114.84,177,
114.841,187,
114.842,185,
114.843,190,
114.844,185,
114.845,190,
114.846,193,
114.847,182,
114.848,198,
114.849,181,
114.851,199,
114.851,180,
114.852,183,
114.853,199,
114.854,183,
114.855,189,
114.856,193,
114.857,185,
114.858,195,
114.859,191,
114.86,201,
114.861,202,
114.862,182,
114.863,215,
114.864,184,
114.865,186,
114.866,190,
114.867,183,
114.868,195,
114.869,183,
114.87,175,
114.871,185,
114.872,197,
114.873,191,
114.874,183,
114.875,183,
114.876,189,
114.877,187,
114.878,169,
114.879,173,
114.881,196,
114.882,187,
114.883,169,
114.884,188,
114.884,205,
114.885,193,
114.886,197,
114.887,188,
114.888,185,
114.889,194,
114.89,189,
114.891,194,
114.892,185,
114.893,187,
114.894,178,
114.895,191,
114.896,183,
114.897,181,
114.898,180,
114.899,181,
114.9,187,
114.901,181,
114.903,182,
114.904,191,
114.905,193,
114.906,181,
114.906,189,
114.907,172,
114.908,175,
114.909,181,
114.91,179,
114.911,177,
114.912,187,
114.913,190,
114.914,188,
114.915,179,
114.916,173,
114.917,175,
114.918,182,
114.919,185,
114.92,175,
114.921,195,
114.922,188,
114.923,189,
114.924,183,
114.925,181,
114.926,179,
114.927,192,
114.928,181,
114.929,181,
114.93,173,
114.931,195,
114.933,175,
114.934,190,
114.935,197,
114.935,193,
114.936,195,
114.937,183,
114.939,191,
114.94,177,
114.94,186,
114.941,179,
114.942,189,
114.943,191,
114.944,187,
114.945,186,
114.946,178,
114.947,182,
114.948,186,
114.949,195,
114.95,178,
114.951,163,
114.952,183,
114.953,173,
114.954,183,
114.955,192,
114.956,195,
114.957,181,
114.958,167,
114.959,176,
114.96,203,
114.961,193,
114.962,187,
114.963,191,
114.964,185,
114.965,175,
114.966,189,
114.967,197,
114.968,202,
114.969,185,
114.97,191,
114.971,192,
114.972,177,
114.973,189,
114.974,172,
114.975,191,
114.976,183,
114.977,175,
114.978,176,
114.979,181,
114.98,189,
114.981,179,
114.982,192,
114.983,191,
114.984,181,
114.985,181,
114.986,183,
114.987,185,
114.988,179,
114.989,187,
114.99,193,
114.991,189,
114.992,190,
114.993,184,
114.994,187,
114.996,193,
114.997,179,
114.998,186,
114.999,175,
114.999,187,
115,175,
115.001,183,
115.003,177,
115.003,191,
115.004,185,
115.005,183,
115.006,176,
115.007,185,
115.008,187,
115.009,171,
115.01,187,
115.011,180,
115.012,179,
115.013,195,
115.014,181,
115.015,185,
115.016,193,
115.017,191,
115.018,175,
115.019,187,
115.02,188,
115.021,172,
115.022,190,
115.023,185,
115.024,187,
115.025,185,
115.026,179,
115.027,169,
115.028,179,
115.03,192,
115.03,183,
115.031,179,
115.032,183,
115.033,177,
115.034,187,
115.035,198,
115.036,177,
115.037,175,
115.038,187,
115.039,193,
115.04,187,
115.041,198,
115.042,191,
115.043,183,
115.044,187,
115.045,183,
115.046,188,
115.047,185,
115.048,185,
115.049,181,
115.05,183,
115.051,185,
115.052,193,
115.053,199,
115.054,187,
115.055,187,
115.056,200,
115.057,173,
115.058,183,
115.059,167,
115.06,192,
115.061,187,
115.062,179,
115.063,183,
115.064,183,
115.065,183,
115.066,167,
115.067,197,
115.068,177,
115.069,171,
115.07,161,
115.071,199,
115.072,177,
115.073,187,
115.074,187,
115.075,183,
115.076,191,
115.077,170,
115.078,175,
115.08,191,
115.081,177,
115.082,179,
115.083,179,
115.084,194,
115.085,184,
115.085,189,
115.086,191,
115.087,185,
115.088,181,
115.089,185,
115.09,189,
115.091,172,
115.092,191,
115.093,181,
115.094,185,
115.095,183,
115.096,186,
115.097,174,
115.098,185,
115.099,190,
115.1,183,
115.101,191,
115.102,185,
115.103,179,
115.104,173,
115.105,178,
115.106,188,
115.107,181,
115.108,185,
115.109,181,
115.11,173,
115.111,170,
115.112,181,
115.113,191,
115.114,178,
115.115,189,
115.116,187,
115.117,187,
115.118,184,
115.119,191,
115.12,176,
115.121,184,
115.122,189,
115.123,176,
115.124,185,
115.125,186,
115.126,185,
115.127,180,
115.128,174,
115.129,180,
115.13,179,
115.131,197,
115.132,178,
115.133,177,
115.134,180,
115.135,169,
115.136,202,
115.137,188,
115.138,183,
115.139,185,
115.14,182,
115.141,191,
115.142,187,
115.143,185,
115.144,197,
115.145,191,
115.146,193,
115.147,183,
115.148,187,
115.149,182,
115.15,183,
115.151,179,
115.152,160,
115.153,194,
115.154,201,
115.155,183,
115.156,191,
115.157,187,
115.158,179,
115.159,174,
115.16,177,
115.161,182,
115.162,179,
115.163,183,
115.164,177,
115.165,195,
115.166,183,
115.167,189,
115.168,181,
115.169,180,
115.17,181,
115.171,184,
115.172,178,
115.173,193,
115.174,207,
115.175,171,
115.176,176,
115.177,185,
115.178,180,
115.179,182,
115.18,179,
115.181,177,
115.182,181,
115.183,163,
115.184,196,
115.185,187,
115.186,192,
115.187,189,
115.188,189,
115.189,193,
115.19,190,
115.191,172,
115.192,184,
115.194,188,
115.194,194,
115.195,173,
115.196,189,
115.197,174,
115.198,173,
115.199,171,
115.2,193,
115.201,181,
115.202,189,
115.203,190,
115.204,193,
115.205,199,
115.206,189,
115.207,178,
115.208,182,
115.209,171,
115.21,177,
115.211,183,
115.213,185,
115.213,195,
115.214,183,
115.215,177,
115.216,178,
115.217,197,
115.218,183,
115.219,177,
115.221,193,
115.222,173,
115.223,181,
115.224,191,
115.225,184,
115.225,185,
115.227,187,
115.227,191,
115.228,187,
115.229,182,
115.23,181,
115.231,173,
115.232,189,
115.233,178,
115.234,177,
115.235,179,
115.236,187,
115.237,187,
115.238,175,
115.239,185,
115.24,187,
115.241,183,
115.242,177,
115.243,177,
115.244,179,
115.245,197,
115.246,179,
115.247,181,
115.248,171,
115.249,177,
115.25,177,
115.251,171,
115.252,183,
115.253,193,
115.254,181,
115.255,181,
115.256,177,
115.257,193,
115.258,195,
115.259,182,
115.26,187,
115.261,189,
115.262,172,
115.263,180,
115.264,174,
115.265,180,
115.266,191,
115.267,187,
115.268,188,
115.269,173,
115.27,167,
115.271,189,
115.272,176,
115.273,175,
115.274,188,
115.275,171,
115.276,176,
115.277,183,
115.278,180,
115.279,168,
115.281,164,
115.282,178,
115.283,183,
115.284,178,
115.285,183,
115.285,187,
115.286,173,
115.287,183,
115.288,174,
115.289,182,
115.29,193,
115.291,186,
115.292,181,
115.293,186,
115.294,185,
115.295,178,
115.296,169,
115.297,196,
115.298,179,
115.299,185,
115.3,185,
115.301,177,
115.302,170,
115.303,175,
115.304,192,
115.305,188,
115.306,187,
115.307,187,
115.308,181,
115.309,171,
115.31,174,
115.311,177,
115.312,187,
115.313,182,
115.315,193,
115.315,173,
115.316,165,
115.317,172,
115.318,179,
115.319,189,
115.32,187,
115.321,179,
115.322,179,
115.323,171,
115.324,190,
115.325,185,
115.326,168,
115.327,170,
115.328,179,
115.329,175,
115.33,191,
115.331,181,
115.332,181,
115.333,173,
115.334,158,
115.335,183,
115.336,197,
115.337,168,
115.338,175,
115.339,187,
115.34,177,
115.341,179,
115.342,184,
115.343,176,
115.344,197,
115.345,187,
115.346,185,
115.347,188,
115.348,162,
115.349,185,
115.35,191,
115.351,185,
115.352,185,
115.353,179,
115.355,179,
115.355,189,
115.356,174,
115.358,179,
115.359,188,
115.36,191,
115.36,169,
115.361,187,
115.362,174,
115.363,175,
115.364,182,
115.365,186,
115.366,191,
115.367,177,
115.368,183,
115.369,167,
115.37,169,
115.371,188,
115.372,180,
115.373,195,
115.374,185,
115.375,185,
115.376,176,
115.377,176,
115.378,181,
115.379,177,
115.38,175,
115.382,179,
115.383,179,
115.383,163,
115.384,174,
115.385,177,
115.386,201,
115.387,180,
115.388,185,
115.389,182,
115.39,183,
115.391,177,
115.392,178,
115.393,177,
115.394,189,
115.395,191,
115.396,185,
115.397,191,
115.398,171,
115.399,185,
115.4,171,
115.401,175,
115.402,183,
115.403,165,
115.404,187,
115.405,183,
115.406,195,
115.407,181,
115.408,169,
115.409,187,
115.41,180,
115.411,192,
115.412,178,
115.413,186,
115.415,179,
115.416,179,
115.417,165,
115.417,199,
115.418,191,
115.419,170,
115.42,179,
115.421,176,
115.422,183,
115.423,195,
115.424,189,
115.425,178,
115.426,175,
115.427,173,
115.428,169,
115.429,169,
115.43,181,
115.431,172,
115.432,177,
115.433,167,
115.434,165,
115.435,175,
115.436,189,
115.437,181,
115.438,181,
115.439,177,
115.44,183,
115.441,185,
115.442,169,
115.443,187,
115.444,189,
115.445,183,
115.446,184,
115.447,175,
115.448,185,
115.449,183,
115.45,172,
115.452,186,
115.453,191,
115.453,175,
115.454,191,
115.455,175,
115.456,174,
115.457,185,
115.458,176,
115.459,165,
115.46,177,
115.461,183,
115.462,183,
115.463,194,
115.464,187,
115.465,174,
115.467,175,
115.467,185,
115.468,183,
115.469,195,
115.47,181,
115.471,177,
115.472,184,
115.473,175,
115.474,171,
115.475,183,
115.476,179,
115.477,181,
115.478,177,
115.479,176,
115.48,179,
115.482,187,
115.483,173,
115.484,175,
115.484,187,
115.485,184,
115.486,182,
115.487,183,
115.488,169,
115.489,183,
115.49,191,
115.491,187,
115.492,172,
115.493,174,
115.494,177,
115.495,177,
115.496,179,
115.497,179,
115.499,180,
115.499,183,
115.5,185,
115.501,180,
115.502,175,
115.503,187,
115.504,182,
115.505,183,
115.506,184,
115.507,185,
115.508,176,
115.509,181,
115.51,188,
115.511,173,
115.513,181,
115.514,191,
115.515,193,
115.516,176,
115.517,175,
115.518,163,
115.519,179,
115.52,195,
115.521,181,
115.521,193,
115.522,175,
115.523,182,
115.524,198,
115.526,179,
115.526,161,
115.527,177,
115.528,188,
115.529,177,
115.53,177,
115.531,169,
115.532,174,
115.533,185,
115.534,178,
115.535,179,
115.536,175,
115.537,177,
115.538,181,
115.539,172,
115.54,181,
115.541,175,
115.542,168,
115.543,176,
115.544,173,
115.545,202,
115.546,177,
115.547,171,
115.548,191,
115.549,169,
115.55,177,
115.551,186,
115.552,181,
115.553,171,
115.554,183,
115.555,181,
115.556,173,
115.557,171,
115.558,175,
115.559,175,
115.56,199,
115.561,177,
115.562,181,
115.563,182,
115.564,176,
115.565,168,
115.566,180,
115.567,179,
115.568,179,
115.569,167,
115.57,173,
115.571,168,
115.572,174,
115.573,175,
115.574,197,
115.575,181,
115.576,179,
115.577,183,
115.578,186,
115.579,171,
115.58,185,
115.582,185,
115.583,179,
115.584,181,
115.584,183,
115.585,179,
115.586,179,
115.587,184,
115.588,191,
115.589,170,
115.59,174,
115.591,177,
115.592,185,
115.593,177,
115.594,189,
115.595,199,
115.596,191,
115.597,177,
115.599,168,
115.599,187,
115.6,182,
115.601,167,
115.602,193,
115.603,183,
115.604,194,
115.606,171,
115.607,178,
115.608,181,
115.609,173,
115.61,174,
115.61,187,
115.611,175,
115.612,191,
115.613,169,
115.615,173,
115.616,183,
115.616,175,
115.617,177,
115.618,167,
115.619,161,
115.62,183,
115.621,181,
115.622,193,
115.623,187,
115.624,180,
115.625,167,
115.626,174,
115.627,187,
115.628,190,
115.629,183,
115.63,185,
115.631,169,
115.632,179,
115.633,161,
115.634,180,
115.635,181,
115.636,179,
115.637,173,
115.638,173,
115.639,177,
115.64,185,
115.641,180,
115.642,195,
115.643,190,
115.644,181,
115.645,173,
115.646,175,
115.647,169,
115.648,176,
115.649,177,
115.65,175,
115.651,181,
115.653,173,
115.654,187,
115.655,180,
115.656,181,
115.657,178,
115.657,191,
115.658,175,
115.659,201,
115.66,181,
115.661,177,
115.662,185,
115.663,187,
115.664,179,
115.665,167,
115.666,165,
115.667,181,
115.668,183,
115.669,167,
115.67,175,
115.671,183,
